[14:18:12:689 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/SFOAirport/review9329.json
[14:18:12:690 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/SFOAirport/review1110785.json
[14:18:12:692 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/SFOAirport/review28502.json
[14:18:12:697 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/Hostels/review9491356.json
[14:18:12:699 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/Hostels/review14772741.json
[14:18:12:700 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/UnionSq/review8737.json
[14:18:12:701 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/UnionSq/review150946.json
[14:18:12:704 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/UnionSq/review23395.json
[14:18:12:706 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/UnionSq/review20547.json
[14:18:12:706 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/UnionSq/review5883.json
[14:18:12:711 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/UnionSq/review25622.json
[14:18:12:711 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/UnionSq/review360.json
[14:18:12:714 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/UnionSq/review24468.json
[14:18:12:716 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/FishermansWharf/review22500.json
[14:18:12:716 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/FishermansWharf/review476728.json
[14:18:12:722 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/FishermansWharf/review1047.json
[14:18:12:722 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/FishermansWharf/review20488.json
[14:18:12:723 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/FishermansWharf/review24625.json
[14:18:12:729 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/FishermansWharf/review578899.json
[14:18:12:730 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/FishermansWharf/review422927.json
[14:18:12:734 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/FinancialDistrict/review4302.json
[14:18:12:734 @53 pool-2-thread-3: File path is input/reviews/Emeryville/review10323.json
[14:18:12:736 @53 pool-2-thread-2: File path is input/reviews/Emeryville/review547988.json
[14:18:12:739 @53 pool-2-thread-1: File path is input/reviews/Emeryville/review17280.json
[14:18:12:739 @53 pool-2-thread-3: File path is input/reviews/Emeryville/review15674041.json
[14:18:12:751 @49 main: Print results to files
[14:18:12:757 @77 main: find reviews for hotel with id 1003
[14:18:12:758 @116 main: Reviews by hotel Id: 1003
[14:18:12:760 @77 main: find reviews for hotel with id 10323
[14:18:12:761 @116 main: Reviews by hotel Id: 10323
[14:18:12:809 @77 main: find reviews for hotel with id 1047
[14:18:12:809 @116 main: Reviews by hotel Id: 1047
[14:18:12:824 @77 main: find reviews for hotel with id 1110785
[14:18:12:824 @116 main: Reviews by hotel Id: 1110785
[14:18:12:836 @77 main: find reviews for hotel with id 1139289
[14:18:12:836 @116 main: Reviews by hotel Id: 1139289
[14:18:12:847 @77 main: find reviews for hotel with id 1145267
[14:18:12:847 @116 main: Reviews by hotel Id: 1145267
[14:18:12:860 @77 main: find reviews for hotel with id 1146383
[14:18:12:861 @116 main: Reviews by hotel Id: 1146383
[14:18:12:867 @77 main: find reviews for hotel with id 11509
[14:18:12:868 @116 main: Reviews by hotel Id: 11509
[14:18:12:879 @77 main: find reviews for hotel with id 11523
[14:18:12:879 @116 main: Reviews by hotel Id: 11523
[14:18:12:885 @77 main: find reviews for hotel with id 11771
[14:18:12:886 @116 main: Reviews by hotel Id: 11771
[14:18:12:894 @77 main: find reviews for hotel with id 11793
[14:18:12:894 @116 main: Reviews by hotel Id: 11793
[14:18:12:901 @77 main: find reviews for hotel with id 118232
[14:18:12:901 @116 main: Reviews by hotel Id: 118232
[14:18:12:906 @77 main: find reviews for hotel with id 1208461
[14:18:12:906 @116 main: Reviews by hotel Id: 1208461
[14:18:12:921 @77 main: find reviews for hotel with id 12239224
[14:18:12:922 @116 main: Reviews by hotel Id: 12239224
[14:18:12:922 @77 main: find reviews for hotel with id 12239317
[14:18:12:923 @116 main: Reviews by hotel Id: 12239317
[14:18:12:924 @77 main: find reviews for hotel with id 12345
[14:18:12:925 @116 main: Reviews by hotel Id: 12345
[14:18:12:930 @77 main: find reviews for hotel with id 12493
[14:18:12:954 @116 main: Reviews by hotel Id: 12493
[14:18:12:960 @77 main: find reviews for hotel with id 12539
[14:18:12:960 @116 main: Reviews by hotel Id: 12539
[14:18:12:993 @77 main: find reviews for hotel with id 1321986
[14:18:12:993 @116 main: Reviews by hotel Id: 1321986
[14:18:13:000 @77 main: find reviews for hotel with id 13950
[14:18:13:001 @116 main: Reviews by hotel Id: 13950
[14:18:13:011 @77 main: find reviews for hotel with id 14451
[14:18:13:011 @116 main: Reviews by hotel Id: 14451
[14:18:13:020 @77 main: find reviews for hotel with id 14553
[14:18:13:020 @116 main: Reviews by hotel Id: 14553
[14:18:13:029 @77 main: find reviews for hotel with id 14742075
[14:18:13:029 @116 main: Reviews by hotel Id: 14742075
[14:18:13:030 @77 main: find reviews for hotel with id 14772741
[14:18:13:030 @116 main: Reviews by hotel Id: 14772741
[14:18:13:030 @77 main: find reviews for hotel with id 14781
[14:18:13:031 @116 main: Reviews by hotel Id: 14781
[14:18:13:038 @77 main: find reviews for hotel with id 150946
[14:18:13:039 @116 main: Reviews by hotel Id: 150946
[14:18:13:040 @77 main: find reviews for hotel with id 15135
[14:18:13:041 @116 main: Reviews by hotel Id: 15135
[14:18:13:053 @77 main: find reviews for hotel with id 1515923
[14:18:13:053 @116 main: Reviews by hotel Id: 1515923
[14:18:13:060 @77 main: find reviews for hotel with id 15178126
[14:18:13:061 @116 main: Reviews by hotel Id: 15178126
[14:18:13:061 @77 main: find reviews for hotel with id 15254
[14:18:13:062 @116 main: Reviews by hotel Id: 15254
[14:18:13:070 @77 main: find reviews for hotel with id 15674041
[14:18:13:071 @116 main: Reviews by hotel Id: 15674041
[14:18:13:072 @77 main: find reviews for hotel with id 15769
[14:18:13:073 @116 main: Reviews by hotel Id: 15769
[14:18:13:079 @77 main: find reviews for hotel with id 1588312
[14:18:13:079 @116 main: Reviews by hotel Id: 1588312
[14:18:13:080 @77 main: find reviews for hotel with id 1606984
[14:18:13:082 @116 main: Reviews by hotel Id: 1606984
[14:18:13:087 @77 main: find reviews for hotel with id 16552
[14:18:13:088 @116 main: Reviews by hotel Id: 16552
[14:18:13:093 @77 main: find reviews for hotel with id 1694
[14:18:13:093 @116 main: Reviews by hotel Id: 1694
[14:18:13:094 @77 main: find reviews for hotel with id 16955
[14:18:13:095 @116 main: Reviews by hotel Id: 16955
[14:18:13:101 @77 main: find reviews for hotel with id 17280
[14:18:13:101 @116 main: Reviews by hotel Id: 17280
[14:18:13:108 @77 main: find reviews for hotel with id 17616
[14:18:13:109 @116 main: Reviews by hotel Id: 17616
[14:18:13:121 @77 main: find reviews for hotel with id 1766605
[14:18:13:129 @116 main: Reviews by hotel Id: 1766605
[14:18:13:134 @77 main: find reviews for hotel with id 18200
[14:18:13:134 @116 main: Reviews by hotel Id: 18200
[14:18:13:139 @77 main: find reviews for hotel with id 18204
[14:18:13:140 @116 main: Reviews by hotel Id: 18204
[14:18:13:149 @77 main: find reviews for hotel with id 18320
[14:18:13:150 @116 main: Reviews by hotel Id: 18320
[14:18:13:155 @77 main: find reviews for hotel with id 18437
[14:18:13:156 @116 main: Reviews by hotel Id: 18437
[14:18:13:171 @77 main: find reviews for hotel with id 18962
[14:18:13:171 @116 main: Reviews by hotel Id: 18962
[14:18:13:179 @77 main: find reviews for hotel with id 19035
[14:18:13:183 @116 main: Reviews by hotel Id: 19035
[14:18:13:188 @77 main: find reviews for hotel with id 19842
[14:18:13:189 @116 main: Reviews by hotel Id: 19842
[14:18:13:194 @77 main: find reviews for hotel with id 200649
[14:18:13:195 @116 main: Reviews by hotel Id: 200649
[14:18:13:203 @77 main: find reviews for hotel with id 20191
[14:18:13:204 @116 main: Reviews by hotel Id: 20191
[14:18:13:210 @77 main: find reviews for hotel with id 20488
[14:18:13:211 @116 main: Reviews by hotel Id: 20488
[14:18:13:229 @77 main: find reviews for hotel with id 20547
[14:18:13:237 @116 main: Reviews by hotel Id: 20547
[14:18:13:248 @77 main: find reviews for hotel with id 2063
[14:18:13:248 @116 main: Reviews by hotel Id: 2063
[14:18:13:249 @77 main: find reviews for hotel with id 20701
[14:18:13:249 @116 main: Reviews by hotel Id: 20701
[14:18:13:258 @77 main: find reviews for hotel with id 21073
[14:18:13:258 @116 main: Reviews by hotel Id: 21073
[14:18:13:263 @77 main: find reviews for hotel with id 22148
[14:18:13:264 @116 main: Reviews by hotel Id: 22148
[14:18:13:268 @77 main: find reviews for hotel with id 22500
[14:18:13:268 @116 main: Reviews by hotel Id: 22500
[14:18:13:273 @77 main: find reviews for hotel with id 22510
[14:18:13:274 @116 main: Reviews by hotel Id: 22510
[14:18:13:278 @77 main: find reviews for hotel with id 225819
[14:18:13:279 @116 main: Reviews by hotel Id: 225819
[14:18:13:283 @77 main: find reviews for hotel with id 2336
[14:18:13:284 @116 main: Reviews by hotel Id: 2336
[14:18:13:288 @77 main: find reviews for hotel with id 23383
[14:18:13:289 @116 main: Reviews by hotel Id: 23383
[14:18:13:295 @77 main: find reviews for hotel with id 23395
[14:18:13:296 @116 main: Reviews by hotel Id: 23395
[14:18:13:300 @77 main: find reviews for hotel with id 23406
[14:18:13:301 @116 main: Reviews by hotel Id: 23406
[14:18:13:306 @77 main: find reviews for hotel with id 23581
[14:18:13:307 @116 main: Reviews by hotel Id: 23581
[14:18:13:311 @77 main: find reviews for hotel with id 23774
[14:18:13:312 @116 main: Reviews by hotel Id: 23774
[14:18:13:315 @77 main: find reviews for hotel with id 23838
[14:18:13:315 @116 main: Reviews by hotel Id: 23838
[14:18:13:318 @77 main: find reviews for hotel with id 2406
